Year ,Date,Time,Recorder,Measurer,Bander ,Other Field Crew ,Box_ID,Adult_in_Box,Nest_Status,Gull_Nest_Within_1m,Number_Eggs,Number_Live_Chicks,Number_Dead_Chicks,Egg_Shells,Egg1_New_Prev,Egg1_Weight,Egg1_Width,Egg1_Length,Egg2_New_Prev,Egg2_Weight,Egg2_Width,Egg2_Length,Chick1_Left_Wing_Chord,Chick1_Left_Tarsus,Chick1_Bill_Length,Chick1_Bill_Depth,Chick1_Weight,Chick2_Left_Wing_Chord,Chick2_Left_Tarsus,Chick2_Bill_Length,Chick2_Bill_Depth,Chick2_Weight,Notes,Nest_Box_Photo
2024,7/23/2024,11:21,Alex Coenen,,,,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/31/2024,11:18,Alex Coenen,,,Eric Wagner,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/6/2024,11:05,Alex Coenen,,,Timothy Chen,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/15/2024,10:53,Alex Coenen,,,Eve Hallock,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:04,Alex Coenen,,,Matt Farr,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_03,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,NA,Jessie Beck,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,NA,Eric Wagner,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/18/2024,10:30,Sarah Converse ,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/26/2024,NA,Amelia DuVall,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/2/2024,16:30,Alex Coenen,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/9/2024,13:27,Alex Coenen,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/16/2024,10:39,Alex Coenen,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/23/2024,11:21,Alex Coenen,,,,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/31/2024,11:18,Alex Coenen,,,Eric Wagner,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/6/2024,11:06,Alex Coenen,,,Timothy Chen,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/15/2024,10:53,Alex Coenen,,,Eve Hallock,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:04,Alex Coenen,,,Matt Farr,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_04a,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,NA,Jessie Beck,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,NA,Eric Wagner,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/18/2024,10:30,Sarah Converse ,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/26/2024,NA,Amelia DuVall,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/2/2024,16:30,Alex Coenen,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/9/2024,13:29,Alex Coenen,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/16/2024,10:39,Alex Coenen,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/23/2024,11:22,Alex Coenen,,,,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,7/31/2024,11:19,Alex Coenen,,,Eric Wagner,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/6/2024,11:07,Alex Coenen,,,Timothy Chen,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/15/2024,10:53,Alex Coenen,,,Eve Hallock,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:04,Alex Coenen,,,Matt Farr,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_04b,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,NA,Jessie Beck,,,,VP_05,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_05,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,NA,Eric Wagner,,,,VP_05,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/18/2024,10:35,Sarah Converse ,Eric Wagner,Eric Wagner,,VP_05,Yes,Live Eggs in Box ,No,1,0,0,0,New,48,38.4,58.5,,,,,,,,,,,,,,,,
2024,6/26/2024,10:30,Amelia DuVall,Eric Wagner,,,VP_05,No,Live Eggs in Box ,No,1,0,0,0,Prev,50,,,,,,,,,,,,,,,,,cold egg,
2024,7/2/2024,16:31,Alex Coenen,Eric Wagner,,Sarah Converse ,VP_05,No,Live Eggs in Box ,No,1,0,0,0,Prev,,,,,,,,,,,,,,,,,,,
2024,7/9/2024,13:31,Alex Coenen,Eric Wagner,,Sarah Converse,VP_05,No,Live Eggs in Box ,No,1,0,0,0,Prev,45,,,,,,,,,,,,,,,,,egg cold,
2024,7/16/2024,10:41,Alex Coenen,Alex Coenen,,Sarah Converse ,VP_05,No,Live Eggs in Box ,No,1,0,0,0,Prev,46,,,,,,,,,,,,,,,,,eggs freezing cold,
2024,7/23/2024,11:22,Alex Coenen,,,,VP_05,No,Dead eggs in box,No,1,0,0,0,,,,,,,,,,,,,,,,,,,"Egg cold, collected, min amount of days from initiation to collect",
2024,7/31/2024,11:19,Alex Coenen,,,Eric Wagner,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/6/2024,11:08,Alex Coenen,,,Timothy Chen,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/15/2024,10:54,Alex Coenen,,,Eve Hallock,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:05,Alex Coenen,,,Matt Farr,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_05,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,NA,Jessie Beck,,,,VP_06,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_06,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,NA,Eric Wagner,,,,VP_06,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/18/2024,10:50,Sarah Converse ,,,,VP_06,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/26/2024,10:35,Amelia DuVall,Eric Wagner,,,VP_06,No,Live Eggs in Box ,No,1,0,0,0,New,50,38.2,61,,,,,,,,,,,,,,,,
2024,7/2/2024,16:32,Alex Coenen,Eric Wagner,,Sarah Converse ,VP_06,No,Live Eggs in Box ,No,1,0,0,0,Prev,,,,,,,,,,,,,,,,,,,
2024,7/9/2024,13:33,Alex Coenen,Eric Wagner,,Sarah Converse,VP_06,No,Live Eggs in Box ,No,1,0,0,0,Prev,50,,,,,,,,,,,,,,,,,,
2024,7/16/2024,10:43,Alex Coenen,Alex Coenen,,Sarah Converse ,VP_06,No,Live Eggs in Box ,No,1,0,0,0,Prev,46,,,,,,,,,,,,,,,,,,
2024,7/23/2024,11:23,Alex Coenen,,,,VP_06,No,Dead eggs in box,No,1,0,0,0,,,,,,,,,,,,,,,,,,,"Egg cold, collected, min amount of days from initiation to collect",
2024,7/31/2024,11:20,Alex Coenen,,,Eric Wagner,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/6/2024,11:09,Alex Coenen,,,Timothy Chen,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/15/2024,10:54,Alex Coenen,,,Eve Hallock,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:05,Alex Coenen,,,Matt Farr,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_06,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,12:04,Jessie Beck,Eric Wagner,Eric Wagner ,,VP_07,Yes,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_07,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,10:30,Eric Wagner,Alex Coenen,,,VP_07,No,Live Eggs in Box ,No,1,0,0,0,New,51,38.6,60,,,,,,,,,,,,,,,Egg was very new (chalky shell),
2024,6/18/2024,10:54,Sarah Converse ,Eric Wagner,,,VP_07,No,Live Eggs in Box ,No,2,0,0,0,Prev,50,NA,NA,New,51,38.5,62.3,,,,,,,,,,,Eggs are cool ,
2024,6/26/2024,10:40,Amelia DuVall,Eric Wagner,,,VP_07,No,Live Eggs in Box ,No,2,0,0,0,Prev,51,,,Prev,50,,,,,,,,,,,,,,
2024,7/2/2024,16:35,Alex Coenen,Eric Wagner,,Sarah Converse ,VP_07,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,,,,Prev,,,,,,,,,,,,,,,
2024,7/9/2024,13:35,Alex Coenen,Eric Wagner,Eric Wagner,Sarah Converse,VP_07,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,44,,,Prev,45,,,,,,,,,,,,,,
2024,7/16/2024,10:47,Alex Coenen,Alex Coenen,,Sarah Converse ,VP_07,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,42,,,Prev,42,,,,,,,,,,,,,,
2024,7/23/2024,11:28,Nate Redon,Eve Hallock,,Alex Coenen,VP_07,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,46,,,Prev,46,,,,,,,,,,,,,,
2024,7/31/2024,11:22,Alex Coenen,Eric Wagner,,,VP_07,No,Live Eggs in Box ,No,1,0,0,0,Prev,50,,,,,,,,,,,,,,,,,"cold egg, one egg missing? residual orange liquid in box. AC has photo of inside of the box (IMG_6826)",
2024,8/6/2024,11:10,Alex Coenen,Alex Coenen,,Timothy Chen,VP_07,No,Dead eggs,No,1,0,0,0,,,,,,,,,,,,,,,,,,,Collected. Lot of feathers in front of box (AC has photos: IMG_7066),
2024,8/15/2024,10:55,Alex Coenen,,,Eve Hallock,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/20/2024,9:56,Eric Wagner,,,Alex Coenen,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,8/27/2024,10:05,Alex Coenen,,,Matt Farr,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_07,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,5/30/2024,NA,Jessie Beck,,,,VP_08,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/6/2024,15:20,Sarah Converse ,,,,VP_08,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/13/2024,NA,Eric Wagner,,,,VP_08,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,Gull nest ~3m away with quite aggressive parents ,
2024,6/18/2024,10:56,Sarah Converse ,,,,VP_08,No,Empty - No nest is known to have been initiated,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,6/26/2024,10:54,Amelia DuVall,Eric Wagner,,,VP_08,Yes,Live Eggs in Box ,No,2,0,0,0,New,52,39.5,56.4,New,51,40.4,56,,,,,,,,,,,,
2024,7/2/2024,16:37,Alex Coenen,Eric Wagner,,Sarah Converse ,VP_08,No,Live Eggs in Box ,No,2,0,0,0,Prev,,,,Prev,,,,,,,,,,,,,,,
2024,7/9/2024,13:57,Alex Coenen,Eric Wagner,Eric Wagner,Sarah Converse,VP_08,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,49,,,Prev,50,,,,,,,,,,,,,,
2024,7/16/2024,10:58,Alex Coenen,Alex Coenen,,Sarah Converse ,VP_08,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,47,,,Prev,48,,,,,,,,,,,,,,
2024,7/23/2024,11:36,Nate Redon,Eve Hallock,,Alex Coenen,VP_08,Yes,Live Eggs in Box ,No,2,0,0,0,Prev,,,,Prev,,,,,,,,,,,,,,did not weigh eggs due to stressed adult,
2024,7/31/2024,11:26,Alex Coenen,Alex Coenen,,Eric Wagner,VP_08,No,Live chicks in box ,No,1,1,0,0,,,,,,,,,24,22.5,14.3,8.8,64,,,,,,"No. 1 egg ejected from nest box and was lying in front of nest box entrance. Collected egg. Egg cracked in bag, not before we collected.",
2024,8/6/2024,11:16,Alex Coenen,Alex Coenen,,Timothy Chen,VP_08,No,Live chicks in box ,No,0,1,0,0,,,,,,,,,36,27.1,16.4,10.3,124,,,,,,,
2024,8/15/2024,10:56,Eve Hallock,Alex Coenen,,,VP_08,No,Live chicks in box ,No,0,1,0,0,,,,,,,,,78,32.1,23.1,9,281,,,,,,,
2024,8/20/2024,9:56,Alex Coenen,Alex Coenen,,Eric Wagner,VP_08,No,Live chicks in box,No,0,1,0,0,,,,,,,,,95,34,23.3,10,265,,,,,,,
2024,8/27/2024,10:05,Alex Coenen,Alex Coenen,,Matt Farr,VP_08,No,Live chicks in box,No,0,1,0,0,,,,,,,,,121,33.8,26.3,13.8,401,,,,,,,
2024,9/3/2024,10:45,Sarah Converse,,,Alex Coenen,VP_08,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/10/2024,NA,Alex Coenen,,,Sarah Converse,VP_08,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/17/2024,NA,Alex Coenen,,,Matt Farr,VP_08,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024,9/24/2024,NA,Alex Coenen,,,Matt Farr,VP_08,No,Empty,No,0,0,0,0,,,,,,,,,,,,,,,,,,,,
